Name	Set	ImageFile	Energy	Attack	Counter	Class	Type	Weapon Rank	Equipment	Leadership	Constitution	Relationships	Skills/Abilities	Emblem Powers	Special Abilities	Use Timing	Effect	Nation	Rom. Name	Script
Larcei (Lv20)	S3	fe3-025.png	7	4	2	Swordmaster	Female/Sword/Direct/Infantry	Sword A	Steel Blade			Mother: Ayra / Brother: Scathach	Pursuit, Continue, Nihil, Astra (consumed chips -1)		[Class Change]: Can be put into play when "Larcei" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Isaach	Lakche	<s><l>Initial Equipment</l><f>/ccg-4</f></s>
Lester (Lv20)	S3	fe3-026.png	7	2	2	Bow Knight	Male/Bow/Indirect/Cavalry	Bow A	Steel Bow			Mother: Edain / Sister: Lana			[Class Change]: Can be put into play when "Lester" deals "attack damage" to an enemy unit. / [Re-movement]: After an action, the unit can move again by spending 1 energy chip. / [Training]: Return this card from your hand to the deck and draw 1.			House Jungby	Lester	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Lana (Lv20)	S3	fe3-027.png	7	3		High Priest	Female/Staff/Recovery/Infantry	Staff A / Fire C / Thunder C / Wind C	Physic Staff			Mother: Edain / Brother: Lester			[Class Change]: Can be put into play when "Lana" uses a "Staff" magic card. / [Healing]: You can use unused or used chips to heal. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			House Jungby	Lana	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Diarmuid (Lv20)	S3	fe3-028.png	8	3	2	Forest Knight 	Male/Sword/Direct/Cavalry	Sword A	Steel Sword			Mother: Lachesis / Sister: Nanna	Continue (consumed chips -1)		[Class Change]: Can be put into play when "Diarmuid" deals "attack damage" to an enemy unit. / [Re-movement]: After an action, the unit can move again by spending 1 energy chip. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Nordion	Delmud	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Nanna (Lv20)	S3	fe3-029.png	6	2	2	Paladin	Female/Sword/Direct/Cavalry	Sword A / Lance C / Staff C	Steel Sword			Mother: Lachesis / Brother: Diarmuid			[Class Change]: Can be put into play when "Nanna" deals "attack damage" to an enemy unit. / [Re-movement]: After an action, the unit can move again by spending 1 energy chip. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Nordion	Nanna	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Fee (Lv20)	S3	fe3-030.png	7	2	2	Falcon Knight	Female/Lance/Direct/Flying	Sword A / Lance A / Staff C	Iron Lance			Mother: Erinys / Brother: Ced	Pursuit, Continue (consumed chips -1)		[Class Change]: Can be put into play when "Fee" deals "attack damage" to an enemy unit. / [Re-flight]: After an action, the unit can move again without spending energy chips. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Silesse	Phee	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Arthur (Lv20)	S3	fe3-031.png	6	2	2	Mage Knight	Male/Wind/Magic/Cavalry	Sword B / Fire B / Thunder A / Wind B	Elwind			Mother: Tailtiu / Sister: Tine	Wrath (consumed chips -1)		[Class Change]: Can be put into play when "Arthur" deals "attack damage" to an enemy unit. / [Re-mounting]: After an action, the unit can move again by spending 2 energy chips. / [Training]: Return this card from your hand to the deck and draw 1.			House Friege	Arthur	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Faval (Lv20)	S3	fe3-032.png	6	3	1	Sniper	Male/Bow/Indirect/Infantry	Bow S	Steel Bow			Mother: Brigid / Sister: Patty	Pursuit (consumed chips -1)		[Class Change]: Can be put into play when "Faval" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			House Jungby	Faval	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Patty (Lv20)	S3	fe3-033.png	5	2	2	Thief Fighter	Female/Sword/Direct/Infantry	Sword A	Iron Sword			Mother: Brigid / Brother: Faval	Pursuit (consumed chips -1)		[Class Change]: Can be put into play when "Patty" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Take over]: If the attack is successful, the enemy's unused chips equal to the amount of damage dealt are made into used chips, and the same number of your used chips are made into unused chips. / [Training]: Return this card from your hand to the deck and draw 1.			House Jungby	Patty	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Cairpre (Lv20)	S3	fe3-034.png	7	3		High Priest	Male/Staff/Recovery/Infantry	Staff A / Fire C / Thunder C / Wind C	Physic Staff			Mother: Silvia / Sister: Lene	Miracle, Continue (consumed chips -1)		[Class Change]: Can be put into play when "Cairpre" uses a "Staff" magic card. / [Healing]: You can use unused or used chips to heal. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.				Corpul	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Rodolbahn (Lv20)	S3	fe3-035.png	7	4	2	Forrest	Male/Sword/Direct/Infantry	Sword A	Steel Blade			Sister: Radney	Pursuit, Vantage (consumed chips -1)		[Class Change]: Can be put into play when "Rodolbahn" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Isaach	Roddlevan	<s><l>Initial Equipment</l><f>/ccg-4</f></s>
Radney (Lv20)	S3	fe3-036.png	7	4	2	Forrest	Female/Sword/Direct/Infantry	Sword A	Steel Blade			Brother: Rodolbahn	Pursuit (consumed chips -1)		[Class Change]: Can be put into play when "Radney" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Isaach	Radney	<s><l>Initial Equipment</l><f>/ccg-4</f></s>
Dimna (Lv20)	S3	fe3-037.png	7	2	2	Bow Knight	Male/Bow/Indirect/Cavalry	Bow A	Steel Bow			Sister: Mana	Pursuit (consumed chips -1)		[Class Change]: Can be put into play when "Dimna" deals "attack damage" to an enemy unit. / [Re-movement]: After an action, the unit can move again by spending 1 energy chip. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Isaach	Dimna	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Mana (Lv20)	S3	fe3-038.png	7	3		High Priest	Female/Staff/Recovery/Infantry	Staff A / Fire C / Thunder C / Wind C	Physic Staff			Brother: Dimna			[Class Change]: Can be put into play when "Mana" uses a "Staff" magic card. / [Healing]: You can use unused or used chips to heal. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Isaach	Mana	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Tristan (Lv20)	S3	fe3-039.png	8	3	2	Forest Knight 	Male/Sword/Direct/Cavalry	Sword A	Steel Sword			Sister: Jeanne	Continue, Critical (consumed chips -1)		[Class Change]: Can be put into play when "Tristan" deals "attack damage" to an enemy unit. / [Re-movement]: After an action, the unit can move again by spending 1 energy chip. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Nordion	Tristan	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Jeanne (Lv20)	S3	fe3-040.png	6	2	2	Paladin	Female/Sword/Direct/Cavalry	Sword B / Lance C / Staff C	Steel Sword			Brother: Tristan			[Class Change]: Can be put into play when "Jeanne" deals "attack damage" to an enemy unit. / [Re-movement]: After an action, the unit can move again by spending 1 energy chip. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Nordion	Janne	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Femina (Lv20)	S3	fe3-041.png	7	2	2	Falcon Knight	Female/Lance/Direct/Flying	Sword A / Lance A / Staff C	Iron Lance			Mother: Tailtiu / Brother: Arthur	Continue (consumed chips -1)		[Class Change]: Can be put into play when "Femina" deals "attack damage" to an enemy unit. / [Re-flight]: After an action, the unit can move again without spending energy chips. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Silesse	Femina	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Amid (Lv20)	S3	fe3-042.png	6	2	1	Mage Fighter	Male/Wind/Magic/Infantry	Sword C / Fire B / Thunder A / Wind B	Elwind			Sister: Linda	Continue (consumed chips -1)		[Class Change]: Can be put into play when "Amid" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			House Friege	Amid	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Asaello (Lv20)	S3	fe3-043.png	6	3	1	Sniper	Male/Bow/Indirect/Infantry	Bow A	Steel Bow			Sister: Daisy	Pursuit, Accost (consumed chips -1)		[Class Change]: Can be put into play when "Asaello" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Leonster	Asaello	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Daisy (Lv20)	S3	fe3-044.png	5	2	2	Thief Fighter	Female/Sword/Direct/Infantry	Sword A	Iron Sword			Brother: Asaello	Miracle, Pursuit (consumed chips -1)		[Class Change]: Can be put into play when "Daisy" deals "attack damage" to an enemy unit. / [Skilled]: +1 damage dealt. / [Take over]: If the attack is successful, the enemy's unused chips equal to the amount of damage dealt are made into used chips, and the same number of your used chips are made into unused chips. / [Training]: Return this card from your hand to the deck and draw 1.			Kingdom of Leonster	Daisy	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Sharlow (Lv20)	S3	fe3-045.png	7	3		High Priest	Male/Staff/Recovery/Infantry	Staff A / Fire C / Thunder C / Wind C	Physic Staff			Sister: Leylia			[Class Change]: Can be put into play when "Sharlow" uses a "Staff" magic card. / [Healing]: You can use unused or used chips to heal. / [Skilled]: +1 damage dealt. / [Training]: Return this card from your hand to the deck and draw 1.				Sharlow	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Julius (Lv10)	S3	fe3-046.png	6	3	2	Dark Prince	Male/Fire/Magic/Infantry	Fire A / Thunder A / Wind A / Dark S	Elfire			Father: Arvis / Mother: Deirdre / Sister: Julia	Wrath, Nihil, Pursuit, Accost					Grannvale Empire	Yurius	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Travant (Lv10)	S3	fe3-047.png	7	3	2	Dragon Master	Male/Lance/Direct/Flying	Sword A / Lance S	Silver Lance			Child: Arion	Pursuit, Nihil, Vantage		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Thracia	Trabant	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Arion (Lv10)	S3	fe3-048.png	8	4	2	Dragon Master	Male/Lance/Direct/Flying	Sword A / Lance S	Silver Lance			Father: Travant	Pursuit, Nihil, Continue		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Thracia	Areone	<s><l>Initial Equipment</l><f>/ccg-4</f></s>
Ishtar (Lv10)	S3	fe3-049.png	7	3	2	Sage	Female/Thunder/Magic/Infantry	Staff B / Fire B / Thunder S / Wind B	Elthunder			Father: Bloom / Brother: Ishtore	Continue, Vantage					House Friege	Ishtar	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Scopio (Lv1)	S3	fe3-050.png	6	2	2	Master Knight	Male/Bow/Indirect/Cavalry	Sword A / Lance A / Axe A / Bow A	Steel Bow			Father: Andrey	Pursuit, Accost		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			House Jungby	Scopio	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Manfroy (Lv10)	S3	fe3-051.png	7	4	2	Dark Bishop	Male/Dark/Magic/Infantry	Staff A / Fire A / Thunder A / Wind A / Dark A	Hel				Pursuit, Continue					Loptr Church	Manfroy	<s><l>Initial Equipment</l><f>/ccg-4</f></s>
Mage Knight (Lv1)	S3	fe3-052.png	4	2	2	Mage Knight	Male/Soldier/Thunder/Magic/Cavalry	Sword B / Fire B / Thunder B / Wind B	Elthunder						[Re-mounting]: After an action, the unit can move again by spending 2 energy chips.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
General (Lv1)	S3	fe3-053.png	5	3	2	General	Male/Soldier/Sword/Direct/Infantry	Sword A / Lance A / Axe B / Bow B	Steel Sword				Pavise		[Heavy Step]: Each time this unit moves 1 square, it consumes 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Mage Fighter (Lv1)	S3	fe3-054.png	3	2	2	Mage Fighter	Male/Soldier/Fire/Magic/Infantry	Sword C / Staff B / Fire B / Thunder B / Wind B	Elfire				Continue							<s><l>Initial Equipment</l><f>/ccg-2</f></s>
High Priest (Lv1)	S3	fe3-055.png	4	2		High Priest	Male/Soldier/Staff/Recovery/Infantry	Staff A / Fire C / Thunder C / Wind C	Mend Staff											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
High Priest (Lv1)	S3	fe3-056.png	4	2		High Priest	Female/Soldier/Staff/Recovery/Infantry	Staff A / Fire C / Thunder C / Wind C	Mend Staff											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Bishop (Lv1)	S3	fe3-057.png	4	2	2	Bishop	Male/Soldier/Wind/Magic/Infantry	Staff A / Fire B / Thunder B / Wind B	Elwind											<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Thief Fighter (Lv1)	S3	fe3-058.png	3	2	2	Thief Fighter	Male/Soldier/Sword/Direct/Infantry	Sword A	Iron Sword				Pursuit		[Steal]: If the attack is successful, your opponent moves chips from his unused chip pile to the used chip pile, equal to the damage dealt  x5.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Hunter (Lv1)	S3	fe3-059.png	4	2	2	Hunter	Male/Soldier/Bow/Indirect/Infantry	Bow A	Steel Bow						[Land Destruction]: You may remove the land card this unit moved to by spending 1 energy chip.					<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Tyrfing	S3	fe3-060.png	2	5			Weapon	Sword S									This weapon can only be equipped to units belonging to "House Chalphy", and only 1 can be placed on the field. Also, attacks using this weapon nullify the effects of all Surprise cards. When an attack is made with this weapon, you take -3 damage from counterattacks. / [Symbol]: Return this card from your hand to your deck, and move 2 chips from your used chip pile to your unused chip pile.			
